event_region_id,region,region_label,year,start_date,end_date,duration_days,deaths,total_affected,precip_mm,severity_score,severity_tier,split,event_inventory_source,era5_summary_status,era5_window_mean_hourly_precip_mm,era5_window_max_t2m_c,era5_precip_7d_mean,era5_precip_7d_max,era5_precip_7d_total,era5_precip_onset_hour,era5_precip_intensity,era5_t2m_mean_c,era5_wind_speed_mean,era5_runoff_total,era5_soil_moist_mean,era5_evap_total
west_africa_niger_benue__DFO_3166,west_africa_niger_benue,West Africa: Niger / Benue basin,2007,2007-07-26,2007-10-10,77,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.5238448140013454,11.75525143164419,365.7227553603229,23.0,5.747802148938952,29.72722608224491,3.8010178067013434,1.0971682660809687,0.21973444844945594,1.4176750447153204
west_africa_niger_benue__DFO_3145,west_africa_niger_benue,West Africa: Niger / Benue basin,2007,2007-07-28,2007-08-01,5,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.3155560239603254,13.926716301154137,315.7334457504781,114.0,6.721245706686783,28.1506861200197,2.7815190795114955,0.9472003372514343,0.24789087734645773,1.2751055915900102
west_africa_niger_benue__DFO_3151,west_africa_niger_benue,West Africa: Niger / Benue basin,2007,2007-08-04,2007-10-21,79,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.1551943467790375,16.834896777050265,277.246643226969,110.0,4.333969628473978,27.918440777932016,1.4181161367418968,0.831739929680907,0.26955628700156314,1.0409494469743688
west_africa_niger_benue__DFO_3153,west_africa_niger_benue,West Africa: Niger / Benue basin,2007,2007-08-07,2007-09-05,30,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.2276688154055013,11.21369164212786,294.6405156973203,98.0,5.11367453543243,33.24735673473317,1.5163344609025302,0.883921547091961,0.29010197031233786,1.4017723614836497
west_africa_niger_benue__DFO_3167,west_africa_niger_benue,West Africa: Niger / Benue basin,2007,2007-08-09,2007-08-15,7,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.310433910495907,15.138565989950042,314.5041385190177,108.0,4.930714074951529,28.307317397816387,5.248693036016048,0.9435124155570531,0.12724883192475167,1.034249750688418
west_africa_niger_benue__DFO_3179,west_africa_niger_benue,West Africa: Niger / Benue basin,2007,2007-08-25,2007-10-01,38,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.210761585680939,10.957070827707446,290.5827805634254,2.0,5.792095180835702,32.84253766416052,2.104131664662469,0.8717483416902762,0.23345550737245432,0.9761819726635711
west_africa_niger_benue__DFO_3180,west_africa_niger_benue,West Africa: Niger / Benue basin,2007,2007-08-31,2007-09-20,21,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.2114431671290349,10.379338432502093,290.7463601109684,112.0,5.976617088095103,32.7103812750799,3.4377503554125415,0.8722390803329052,0.28453653723447836,1.2496914871840528
west_africa_niger_benue__DFO_3368,west_africa_niger_benue,West Africa: Niger / Benue basin,2008,2008-07-20,2008-08-25,37,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.0567284917774238,8.397317318971549,253.6148380265817,103.0,4.227890054814489,28.36808175625175,3.255416199204044,0.7608445140797452,0.19011035162180848,1.3137845478178407
west_africa_niger_benue__DFO_3348,west_africa_niger_benue,West Africa: Niger / Benue basin,2008,2008-08-02,2008-08-08,7,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.3619406110418129,14.555969860932873,326.8657466500351,82.0,4.946944904804489,24.484359176232864,5.1752528789008325,0.9805972399501053,0.26627871480756843,1.2354608408034409
west_africa_niger_benue__DFO_3534,west_africa_niger_benue,West Africa: Niger / Benue basin,2009,2009-08-10,2009-09-02,24,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.2199037538016588,11.994464499892473,292.7769009123981,107.0,4.367084344152651,26.20268418201892,3.4430748055680978,0.8783307027371944,0.28875474567481607,1.3158253272945526
west_africa_niger_benue__DFO_3555,west_africa_niger_benue,West Africa: Niger / Benue basin,2009,2009-10-20,2009-10-26,7,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.1408740825417933,8.383180061440665,273.8097798100304,31.0,4.3624636166009285,31.056130348363837,6.737386317120872,0.8214293394300913,0.19549291620530423,1.3017663583228571
west_africa_niger_benue__DFO_3663,west_africa_niger_benue,West Africa: Niger / Benue basin,2010,2010-06-22,2010-06-26,5,,,91.86941528320312,0.9186941528320312,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,ok,0.2014680206775665,33.1507568359375,1.0777430273367046,9.789784212722882,258.6583265608091,81.0,5.053519866606826,31.603301320818964,2.353420783881463,0.7759749796824272,0.14474588355512558,1.2658900295300128
west_africa_niger_benue__DFO_3714,west_africa_niger_benue,West Africa: Niger / Benue basin,2010,2010-08-15,2010-09-17,34,,,373.76666259765625,3.7376666259765625,moderate,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,ok,0.3244502246379852,30.492218017578125,1.2477103449746743,18.093798647824773,299.4504827939218,47.0,5.289901206935463,25.987742278519356,3.5020170720290333,0.8983514483817655,0.28656318339332376,1.3793689175164825
west_africa_niger_benue__DFO_3741,west_africa_niger_benue,West Africa: Niger / Benue basin,2010,2010-10-01,2010-11-05,36,,,213.09866333007807,2.1309866333007808,moderate,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,ok,0.1775822192430496,33.802398681640625,1.3069609201439187,11.066634208644322,313.6706208345405,69.0,4.881265392531396,28.476881229832273,5.95949141358849,0.9410118625036216,0.18671525249500617,1.29667491699892
west_africa_niger_benue__DFO_3747,west_africa_niger_benue,West Africa: Niger / Benue basin,2010,2010-11-05,2010-11-11,7,,,49.1690559387207,0.491690559387207,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,ok,0.0975576490163803,33.802398681640625,1.3403154690558061,12.866399314840915,321.67571257339347,30.0,5.835714200092554,29.28347856265334,4.109041419794299,0.9650271377201805,0.22375330979023403,1.4296811393513915
west_africa_niger_benue__DFO_3872,west_africa_niger_benue,West Africa: Niger / Benue basin,2011,2011-10-26,2011-10-29,4,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.2178901323573872,9.947873338024607,292.29363176577294,8.0,4.846711496731162,35.30940761377792,1.1376157664612272,0.8768808952973188,0.29254495211020964,0.9914269126384355
west_africa_niger_benue__DFO_3901,west_africa_niger_benue,West Africa: Niger / Benue basin,2012,2012-02-20,2012-02-27,8,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.007990267776836,8.70578973185738,241.91766426644062,78.0,4.25765251459193,30.221671724946965,3.9276482080305133,0.7257529927993219,0.24179485188709074,1.1465715010094266
west_africa_niger_benue__DFO_3971,west_africa_niger_benue,West Africa: Niger / Benue basin,2012,2012-08-24,2012-08-29,6,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.0499046445866123,12.031168179811596,251.97711470078696,74.0,4.3956731537664036,32.2061538735738,5.286924666196022,0.7559313441023608,0.20082354422416338,1.1940833215048559
west_africa_niger_benue__DFO_3976,west_africa_niger_benue,West Africa: Niger / Benue basin,2012,2012-08-25,2012-09-26,33,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.1203400294593442,8.229054395427255,268.8816070702426,68.0,4.387149050615599,28.26824821837306,2.115809337095513,0.8066448212107278,0.2976231434111044,1.1258612669363046
west_africa_niger_benue__DFO_3982,west_africa_niger_benue,West Africa: Niger / Benue basin,2012,2012-09-02,2012-09-07,6,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.2657242432263962,16.662337878874816,303.77381837433506,8.0,5.252507042133589,27.926126109122087,4.531693387042952,0.9113214551230052,0.22182490303224306,1.0469464741207364
west_africa_niger_benue__DFO_3994,west_africa_niger_benue,West Africa: Niger / Benue basin,2012,2012-09-15,2012-10-15,31,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.185287916112731,6.826985518575335,284.46909986705543,5.0,4.848268028584139,25.328120004706406,6.352254060824652,0.8534072996011663,0.24373820559437082,1.2650677800786532
west_africa_niger_benue__DFO_4175,west_africa_niger_benue,West Africa: Niger / Benue basin,2014,2014-08-13,2014-08-19,7,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.1419697646675138,8.98912498786601,274.0727435202033,37.0,4.245708595157512,32.534287823662545,4.773214822964782,0.8222182305606098,0.36054783914358257,1.1972529928624531
west_africa_niger_benue__DFO_4294,west_africa_niger_benue,West Africa: Niger / Benue basin,2015,2015-08-30,2015-09-11,13,,,184.62823486328125,1.8462823486328128,moderate,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,ok,0.2849201261997223,30.9637451171875,1.1993756903374824,11.825269140751182,287.85016568099576,105.0,4.239522802979275,32.78841889998225,3.0857211621884266,0.8635504970429873,0.17795155302705734,1.2339425040579766
west_africa_niger_benue__DFO_4391,west_africa_niger_benue,West Africa: Niger / Benue basin,2016,2016-09-14,2016-09-22,9,,,,0.0,low,train,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,no local ERA5 files for event window,,,1.1555259735770014,9.015701560555827,277.3262336584803,119.0,4.845594627297812,30.145037496210755,3.2466072164712454,0.8319787009754409,0.3463766559977294,1.1713489758012205
west_africa_niger_benue__DFO_4667,west_africa_niger_benue,West Africa: Niger / Benue basin,2018,2018-08-20,2018-10-02,44,,,418.583984375,4.18583984375,moderate,val,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,ok,0.3007068932056427,32.115570068359375,1.3070254687019,11.331827314724439,313.686112488456,27.0,5.765100179564319,30.26539625526833,1.5259039246133104,0.941058337465368,0.26289804993447796,1.1267897958436757
west_africa_niger_benue__DFO_4683,west_africa_niger_benue,West Africa: Niger / Benue basin,2018,2018-09-01,2018-10-02,32,,,315.1866149902344,3.151866149902344,moderate,val,GLOBAL_FLOOD_DB/MODIS_EVENTS/V1,ok,0.2854951322078705,32.115570068359375,1.2315084915078505,8.512254508229285,295.56203796188413,81.0,5.289481858252782,29.776164412277122,2.9841612307046033,0.8866861138856524,0.31297754487667356,1.0448168972389615
west_africa_niger_benue__EMDAT_2020-0169-BFA,west_africa_niger_benue,West Africa: Niger / Benue basin,2020,2020-04-19,2020-04-26,8,,21000.0,46.02410888671875,21.46024108886719,moderate,test,EM-DAT Public Table,ok,0.0871668756008148,36.47476196289063,1.1499048398276472,11.047859644099033,275.9771615586353,107.0,4.228351383761239,27.765387846042138,0.5162984465123115,0.8279314846759059,0.17130816242089014,1.2285828989538812
west_africa_niger_benue__EMDAT_2020-0302-TCD,west_africa_niger_benue,West Africa: Niger / Benue basin,2020,2020-04-20,2020-04-21,2,,2062.0,37.33015441894531,2.435301544189453,moderate,test,EM-DAT Public Table,ok,0.0972139462828636,36.47476196289063,1.0380377979984898,6.666958954090842,249.12907151963753,112.0,4.457757912673453,32.81037480216674,1.555044989289341,0.7473872145589127,0.24785455862159958,1.3828973680537024
west_africa_niger_benue__EMDAT_2020-0257-NGA,west_africa_niger_benue,West Africa: Niger / Benue basin,2020,2020-06-14,2020-06-16,3,4.0,300.0,73.80886840820312,5.038088684082031,moderate,test,EM-DAT Public Table,ok,0.1809040904045105,33.6553955078125,1.1697138504903866,11.748316475847238,280.7313241176928,101.0,4.878620736507948,31.890713639131086,2.5282847843527456,0.8421939723530784,0.27346929467643605,1.1657215667121408
west_africa_niger_benue__EMDAT_2020-0321-NGA,west_africa_niger_benue,West Africa: Niger / Benue basin,2020,2020-06-24,2020-07-31,38,30.0,,287.1724548339844,32.87172454833984,moderate,test,EM-DAT Public Table,ok,0.2301061302423477,32.531646728515625,1.215777767862579,7.459883164159742,291.78666428701894,123.0,4.486188220497559,26.3665404421633,5.35035794923024,0.8753599928610568,0.2450882483016088,0.9812805499321087
west_africa_niger_benue__EMDAT_2020-0455-NGA,west_africa_niger_benue,West Africa: Niger / Benue basin,2020,2020-06-24,2020-10-31,130,155.0,193425.0,760.5471801757812,356.0304718017578,moderate,test,EM-DAT Public Table,ok,0.2200657278299331,33.33880615234375,2.4974491430179473,20.51618847422015,599.3877943243074,143.0,9.599411932527802,30.68050234876602,3.329766168489929,1.7981633829729222,0.2681616247189953,1.2972613336974743
west_africa_niger_benue__EMDAT_2020-0336-NER,west_africa_niger_benue,West Africa: Niger / Benue basin,2020,2020-07-01,2020-09-10,72,73.0,632608.0,529.5597534179688,710.9035975341798,extreme,test,EM-DAT Public Table,ok,0.2565696537494659,32.531646728515625,2.956941221340897,26.788790187884363,709.6658931218153,18.0,12.129170710238025,34.25367467851005,4.4732612581673905,2.128997679365446,0.30694936722671656,1.289753750719335
west_africa_niger_benue__EMDAT_2020-0382-TCD,west_africa_niger_benue,West Africa: Niger / Benue basin,2020,2020-08-01,2020-10-12,73,3.0,34872.0,524.656005859375,43.11856005859375,moderate,test,EM-DAT Public Table,ok,0.2512720227241516,32.326904296875,1.3508562172324732,10.82454315929124,324.2054921357936,42.0,5.653176291875562,27.56896766516779,2.4897419966186245,0.9726164764073808,0.27393959716548766,1.431826204044202
west_africa_niger_benue__EMDAT_2020-0387-NER,west_africa_niger_benue,West Africa: Niger / Benue basin,2020,2020-08-01,2020-09-10,41,10.0,50012.0,353.6601867675781,63.548601867675785,moderate,test,EM-DAT Public Table,ok,0.2679243981838226,30.257720947265625,1.4050468556848368,12.273057708413155,337.2112453643608,109.0,5.194052753647262,31.825725835591147,6.755051195903276,1.0116337360930825,0.2208995162874226,0.9801783285019293
west_africa_niger_benue__EMDAT_2020-0592-CMR,west_africa_niger_benue,West Africa: Niger / Benue basin,2020,2020-09-11,2020-09-12,2,,26402.0,123.34091186523438,27.635409118652344,moderate,test,EM-DAT Public Table,ok,0.321200281381607,30.781158447265625,1.490042838153074,12.990624450716554,357.61028115673776,114.0,5.718853590037539,29.724613549790824,2.363110775565313,1.0728308434702132,0.2756887879887075,1.022900863937171
west_africa_niger_benue__EMDAT_2020-0421-BEN,west_africa_niger_benue,West Africa: Niger / Benue basin,2020,2020-10-01,2020-10-02,2,6.0,7000.0,94.1710968017578,13.941710968017578,moderate,test,EM-DAT Public Table,ok,0.2452372312545776,30.86410522460937,1.3459740537785543,11.072356253073949,323.033772906853,88.0,6.105773422414256,33.06238784329006,5.714164408399734,0.969101318720559,0.19357185683500183,1.389979373413628
west_africa_niger_benue__EMDAT_2021-0461-NER,west_africa_niger_benue,West Africa: Niger / Benue basin,2021,2021-06-15,2021-08-31,78,62.0,105750.0,552.5894775390625,173.2758947753906,moderate,test,EM-DAT Public Table,ok,0.250266969203949,33.3773193359375,1.9197645835321293,11.137768764650078,460.74350004771105,21.0,7.571101169874415,33.105956979530966,4.820098275749903,1.3822305001431332,0.3548180463015423,1.1251559979770482
west_africa_niger_benue__EMDAT_2021-0382-TCD,west_africa_niger_benue,West Africa: Niger / Benue basin,2021,2021-06-26,2021-08-31,67,32.0,269180.0,508.50537109375,306.2650537109375,moderate,test,EM-DAT Public Table,ok,0.2615768313407898,31.93270874023437,2.21816568944685,19.226982541526393,532.3597654672441,10.0,8.389485263137743,30.096939788997695,3.6495763300074775,1.5970792964017322,0.24386312937279678,1.1697872141614778
west_africa_niger_benue__EMDAT_2021-0521-NGA,west_africa_niger_benue,West Africa: Niger / Benue basin,2021,2021-07-01,2021-08-31,62,,7500.0,468.0430603027344,12.180430603027345,moderate,test,EM-DAT Public Table,ok,0.2566025555133819,31.7286376953125,1.4803881382092845,11.769515605187344,355.29315317022827,116.0,6.397359898437353,29.141276332611707,2.3483460964806007,1.0658794595106849,0.1855118888566702,1.0995085252863548
west_africa_niger_benue__EMDAT_2021-0589-NGA,west_africa_niger_benue,West Africa: Niger / Benue basin,2021,2021-09-12,2021-09-13,2,4.0,830.0,101.9365005493164,5.849365005493164,moderate,test,EM-DAT Public Table,ok,0.2654596269130707,31.66171264648437,1.1922030229556417,11.96331661896292,286.128725509354,0.0,4.89450281981153,34.59315971473891,1.5658717637450916,0.858386176528062,0.2832811715063687,1.2731595124550152
west_africa_niger_benue__EMDAT_2021-0701-BEN,west_africa_niger_benue,West Africa: Niger / Benue basin,2021,2021-09-15,2021-10-26,42,13.0,35850.0,256.03179931640625,51.410317993164064,moderate,test,EM-DAT Public Table,ok,0.1904998570680618,33.55914306640625,1.6370319366845765,15.141431862294153,392.88766480429837,72.0,6.907650148935983,32.430285400374245,3.7204064201390517,1.1786629944128952,0.27827905102449735,1.1783401637849886
west_africa_niger_benue__EMDAT_2022-0446-NER,west_africa_niger_benue,West Africa: Niger / Benue basin,2022,2022-06-01,2022-09-30,122,195.0,322185.0,797.755859375,525.16255859375,extreme,test,EM-DAT Public Table,ok,0.2444104999303817,34.491485595703125,2.653374493509917,15.779321442999313,636.8098784423801,124.0,10.835141394566831,30.96408578077227,4.862476906360191,1.9104296353271402,0.308088415747513,1.2095118835798473
west_africa_niger_benue__EMDAT_2022-0509-TCD,west_africa_niger_benue,West Africa: Niger / Benue basin,2022,2022-06-06,2022-10-31,148,22.0,1100229.0,860.337646484375,1130.8323764648435,extreme,test,EM-DAT Public Table,ok,0.2212802618741989,34.491485595703125,3.188600137314149,30.412020476846973,765.2640329553958,37.0,12.128833137496422,28.967387472995462,3.681232294786529,2.2957920988661873,0.24479150874308642,1.3784074775847153
west_africa_niger_benue__EMDAT_2022-0338-CMR,west_africa_niger_benue,West Africa: Niger / Benue basin,2022,2022-06-26,2022-10-31,128,2.0,153095.0,761.5729370117188,162.71072937011718,moderate,test,EM-DAT Public Table,ok,0.2234662324190139,32.980224609375,2.0880377028264205,16.961871792439343,501.12904867834095,83.0,8.113539883703922,32.503088007340864,2.4538247988205817,1.503387146035023,0.3203930124848901,1.015973148184967
west_africa_niger_benue__EMDAT_2022-0654-MLI,west_africa_niger_benue,West Africa: Niger / Benue basin,2022,2022-07-01,2022-10-31,123,10.0,79012.0,733.3953857421875,96.34595385742188,moderate,test,EM-DAT Public Table,ok,0.2230521291494369,32.980224609375,1.7393676505690578,14.458771865928918,417.4482361365739,133.0,7.2189042263811745,31.92076639446188,5.86119080358591,1.2523447084097217,0.23167774881211883,1.3746569598708764
west_africa_niger_benue__EMDAT_2022-0674-NGA,west_africa_niger_benue,West Africa: Niger / Benue basin,2022,2022-07-01,2022-10-31,123,603.0,2802500.0,733.3953857421875,3412.833953857422,extreme,test,EM-DAT Public Table,ok,0.2230521291494369,32.980224609375,4.054305721209251,51.66520895230279,973.0333730902203,157.0,18.726597749275207,32.79572758026284,1.1224327771015803,2.9191001192706607,0.2300817291823229,1.1924541524684873
west_africa_niger_benue__EMDAT_2022-0696-BEN,west_africa_niger_benue,West Africa: Niger / Benue basin,2022,2022-09-01,2022-10-31,61,44.0,73000.0,386.221435546875,120.86221435546877,moderate,test,EM-DAT Public Table,ok,0.2145674675703048,32.980224609375,1.6297473809574377,19.19552474578277,391.13937142978506,10.0,7.946950014897219,27.649437409631382,3.542051750723344,1.1734181142893552,0.2199907527639733,1.2691995378615943
west_africa_niger_benue__EMDAT_2023-0457-NER,west_africa_niger_benue,West Africa: Niger / Benue basin,2023,2023-07-01,2023-10-31,123,41.0,169651.0,728.6419677734375,217.9374196777344,moderate,test,EM-DAT Public Table,ok,0.221606433391571,33.9200439453125,1.8597991968931171,15.08100485964369,446.3518072543481,97.0,7.677945740943983,27.510561087980268,1.688449492493008,1.3390554217630444,0.2433581359027013,0.9687726514839825
west_africa_niger_benue__EMDAT_2023-0477-CMR,west_africa_niger_benue,West Africa: Niger / Benue basin,2023,2023-07-18,2023-07-19,2,2.0,93260.0,88.38749694824219,96.14387496948244,moderate,test,EM-DAT Public Table,ok,0.2301757782697677,31.552215576171875,1.578204206627889,11.635760371897314,378.7690095906934,78.0,5.824593800446482,27.61628070131618,2.57967581896317,1.1363070287720802,0.21389212146956432,1.3589569777262362
west_africa_niger_benue__EMDAT_2023-0672-NGA,west_africa_niger_benue,West Africa: Niger / Benue basin,2023,2023-09-17,2023-09-19,3,,1336.0,94.47914123535156,2.280791412353516,moderate,test,EM-DAT Public Table,ok,0.2315665185451507,32.228424072265625,1.2431181939416973,11.854794048536089,298.34836654600736,28.0,5.271589494494854,32.14540699746114,3.965600778621927,0.895045099638022,0.1842635406298901,0.9608533259514851
west_africa_niger_benue__EMDAT_2023-0691-NGA,west_africa_niger_benue,West Africa: Niger / Benue basin,2023,2023-10-05,2023-10-19,15,275.0,30000.0,121.35401916503906,306.2135401916504,moderate,test,EM-DAT Public Table,ok,0.1743592172861099,33.27020263671875,2.1139713646074894,14.847548896978,507.3531275057975,61.0,8.711770495348643,30.60221008596814,5.116086656642274,1.5220593825173925,0.2422006634835159,1.1680366079437599
west_africa_niger_benue__EMDAT_2024-0260-TCD,west_africa_niger_benue,West Africa: Niger / Benue basin,2024,2024-03-01,2024-04-29,60,1.0,3805.0,81.97110748291016,5.624711074829102,moderate,test,EM-DAT Public Table,ok,0.0461549013853073,38.3798828125,1.144363386851105,7.619793426438285,274.6472128442652,81.0,4.3808201382311225,32.11857204869787,5.38499404891126,0.8239416385327956,0.24445622805767295,1.0971947112764662
west_africa_niger_benue__EMDAT_2024-0703-MLI,west_africa_niger_benue,West Africa: Niger / Benue basin,2024,2024-06-01,2024-09-30,122,92.0,380154.0,815.12158203125,480.30521582031247,extreme,test,EM-DAT Public Table,ok,0.2497308701276779,35.71319580078125,2.5700839415523005,26.7930667051532,616.8201459725522,54.0,9.914344439072021,33.712722392308606,0.8303145265829297,1.8504604379176566,0.1952359682173368,1.2111722378179615
west_africa_niger_benue__EMDAT_2024-0390-NER,west_africa_niger_benue,West Africa: Niger / Benue basin,2024,2024-06-11,2024-10-31,143,396.0,1527058.0,880.3524169921875,1931.861524169922,extreme,test,EM-DAT Public Table,ok,0.2336391806602478,33.797393798828125,3.4762884007544965,25.50636873273905,834.3092161810791,147.0,14.04411486332908,28.250743669486155,2.0595284228599047,2.5029276485432375,0.261751009928863,1.3484922617649524
west_africa_niger_benue__EMDAT_2024-0970-BEN,west_africa_niger_benue,West Africa: Niger / Benue basin,2024,2024-06-26,2024-06-26,1,,34052.0,72.81729125976562,34.780172912597656,moderate,test,EM-DAT Public Table,ok,0.2022702544927597,33.30712890625,1.376088036396933,8.615272962502848,330.2611287352639,17.0,5.849647830256413,30.279131275737758,4.301089055467987,0.9907833862057918,0.24559346668205412,1.0608421583177463
west_africa_niger_benue__EMDAT_2024-0569-TCD,west_africa_niger_benue,West Africa: Niger / Benue basin,2024,2024-08-01,2024-09-30,61,576.0,1941869.0,521.3938598632812,2523.082938598633,extreme,test,EM-DAT Public Table,ok,0.2896632552146911,31.581298828125,4.3296774968886345,28.072857689407574,1039.1225992532723,66.0,14.404511741872367,31.26558367966782,1.9477245325576045,3.1173677977598166,0.2872512744823764,1.226539775336595
west_africa_niger_benue__EMDAT_2024-0648-CMR,west_africa_niger_benue,West Africa: Niger / Benue basin,2024,2024-08-01,2024-09-30,61,38.0,500008.0,521.3938598632812,543.2219385986328,extreme,test,EM-DAT Public Table,ok,0.2896632552146911,31.581298828125,2.475705742232454,30.286152027182982,594.169378135789,11.0,9.854595923736957,30.504211854815118,3.601455636639732,1.782508134407367,0.20299734319182708,1.1188340711661355
west_africa_niger_benue__EMDAT_2024-0635-NGA,west_africa_niger_benue,West Africa: Niger / Benue basin,2024,2024-08-20,2024-09-30,42,321.0,1377411.0,430.6849365234375,1702.7178493652343,extreme,test,EM-DAT Public Table,ok,0.320450097322464,31.581298828125,3.7123723511704463,27.1327879788501,890.9693642809071,121.0,13.334667131856179,33.383653515303266,1.9002797111513923,2.6729080928427216,0.326485182613368,0.9968370169136356
west_africa_niger_benue__EMDAT_2024-0657-NGA,west_africa_niger_benue,West Africa: Niger / Benue basin,2024,2024-09-07,2024-09-09,3,37.0,414058.0,120.1335678100586,452.25933567810057,extreme,test,EM-DAT Public Table,ok,0.2944450080394745,30.705352783203125,2.6043389430730373,25.41126491921211,625.0413463375289,34.0,12.100021548514968,32.094202763844606,3.901907673342322,1.8751240390125867,0.23499203585428283,1.252835141993035
